,wgt,total_return_1d,factor1,factor2,factor3,factor4,factor5,Intercept,country_AU,country_BE,country_CA,country_CH,country_CN,country_DE,country_DK,country_ES,country_FI,country_FR,country_GB,country_HK,country_IE,country_IT,country_JP,country_NL,country_NO,country_SE,country_US,sector_50,sector_51,sector_52,sector_53,sector_54,sector_55,sector_56,sector_57,sector_59,sector_60
1859,0.000163644,-0.020058583,0.476918534,-0.666710723,0.022207534,2.709134255,-1.55914789,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1860,6.62E-05,-0.005215107,0.526876207,-1.464178083,0.325975371,2.848283347,-1.2269027,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1861,6.12E-05,-0.018972261,3,-1.87170181,-1.889154133,2.673586052,-0.292894154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1862,4.77E-05,-0.024070023,0.709143619,-0.72851475,-0.731110112,2.848283347,-0.567747939,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1863,0.000181509,-0.010014153,0.490232205,0.691614334,0.942860329,2.699750298,-0.852826542,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1864,0.000209151,0.00854721,-0.368726205,1.586407528,0.36500952,2.622651441,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1865,0.000116355,0.010763345,-0.094254813,0.495277315,1.336259784,2.816129452,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1866,0.000143627,-0.003916214,-1.060192528,0.439372024,1.386755576,2.79153721,0.379186133,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1867,0.000312658,-0.001148961,-0.278140455,-0.380453472,0.76215962,2.456172308,0.008618553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1868,0.000165368,-0.002573806,-0.794173846,1.294025278,-0.437883733,2.700389278,0.464835782,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1869,7.85E-05,0.004533311,-0.971690561,0.079569009,-0.493047811,2.848283347,0.692376345,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1870,0.000948117,0.004330709,-0.614116093,0.522388942,-0.047605789,1.682369965,0.625482139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1871,5.85E-05,-0.023749104,0.278629904,-0.588321227,-0.851505653,2.848283347,1.215122447,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1872,0.000157271,-0.011798237,2.351057444,-1.25548623,-0.597655315,2.713239559,-0.122371268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1873,0.000756795,-0.007574587,-0.236190451,-0.786311087,1.209009881,1.994327847,-0.617703592,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1874,0.000412993,-0.011243185,2.844897572,-1.118153163,0.143657984,2.218055052,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1875,0.000147267,-0.070000306,0.004385181,-0.03165933,0.392818429,2.766062836,-1.100305024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1876,0.000312352,-0.001522463,0.184719248,-0.759663927,-1.272743249,2.490088285,-0.712092412,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1877,7.93E-05,-0.005603625,-0.306650389,-0.374692749,0.647716049,2.848283347,1.433451348,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1878,0.00030794,-0.001872906,1.0756323,-0.565223262,0.526711712,2.444585568,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1879,0.000192562,0.002572584,-1.10845267,0.024498432,0.471918758,2.723791209,-0.617703592,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1880,0.000225903,-0.016582349,0.499339054,-0.659451761,-0.662572847,2.578534972,-1.7183467,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1881,0.000472014,0.020666264,2.162151781,-0.609256765,-0.26561225,2.008413677,-0.739585148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1882,0.000148177,-0.025123287,0.499339054,-1.495814951,-1.54503796,2.710301948,-0.617703592,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1883,0.000270002,-0.002752064,-0.437190545,-0.66963355,0.955366711,2.552980584,-1.633016639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1884,6.83E-05,-0.005572623,0.903357703,0.021172513,1.081442235,2.848283347,0.273897474,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1885,0.000188189,-0.013894627,-0.341548847,-0.278732085,1.428799391,2.704780144,-1.796852611,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1886,0.000967628,-0.01956499,-0.693224708,-0.464799763,0.262974468,1.582140603,-0.154251135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1887,0.000194882,0.017365158,0.499339054,1.926351242,0.8685897,2.720983656,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1888,8.00E-05,-0.025181366,-0.509146365,-0.730455561,0.041633099,2.844349178,1.185438339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1889,8.34E-05,0.011500127,-0.94092374,1.743171922,-0.218819491,2.81640936,-0.176522676,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1890,0.000164724,-0.005618396,0.501139249,0.790983824,1.142105817,2.693586687,0.952966091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1891,6.88E-05,-0.02923831,0.759187387,-0.90652853,-0.822860444,2.848283347,-0.439140241,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1892,4.62E-05,-0.032852646,1.140311211,-0.644830989,-0.458599336,2.848283347,0.453813121,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1893,0.00039424,-0.004130439,-0.604223025,-0.226747928,1.005709986,2.405226671,-0.223721473,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1894,0.000423935,-0.017819395,0.68870328,-0.6657652,-0.309581717,2.375514956,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1895,7.50E-05,-0.009124129,-0.207843823,0.316745986,0.44215255,2.848283347,0.138022339,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1896,0.00014487,-0.002751423,3,-1.425036749,-0.267210499,2.672135625,0.304722073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1897,8.08E-05,0.006616729,1.270766448,-0.556296198,0.810208787,2.848283347,1.531652668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1898,5.45E-05,-0.011815473,1.315992368,-0.471164293,-0.789923157,2.848283347,-0.544139391,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1899,0.000212067,-0.015373905,2.405771433,-0.964504018,0.177214236,2.597886731,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1900,0.000167368,-0.006889593,0.203325988,0.168328735,-0.172707365,2.689351325,-0.981482115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1901,5.53E-05,-0.020166898,-0.100215476,-0.181242394,0.46739282,2.848283347,-0.617703592,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1902,0.000195351,-0.004427093,-0.719314449,-0.051377963,-0.116171524,2.652477098,1.253159714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1903,4.65E-05,-0.023330614,-0.041650736,-0.881175243,0.055101609,2.848283347,0.736736446,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1904,0.000329431,-0.002850853,-0.112215189,0.438121279,0.944368975,2.507061116,0.932111392,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1905,5.07E-05,-0.01195238,0.434043826,-0.569327163,-0.733838893,2.848283347,-0.766757041,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1906,0.000376694,-0.000515646,-1.070343619,2.942466647,0.85783599,2.351712673,0.053738773,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1907,0.000113064,-0.017827511,-0.484921576,0.342358047,0.9745241,2.845296338,-0.04719722,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1908,9.66E-05,0.003173628,0.499339054,-0.372737009,0.724881956,2.845607346,-0.617703592,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1909,0.000898611,-0.000628374,-1.356021057,3,-0.214116962,1.317348482,-1.968321103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1910,7.16E-05,-0.002252958,-0.048780669,-0.277168621,0.019849878,2.848283347,-2.56522421,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1911,7.40E-05,-0.008324357,-0.464635725,-0.086897447,0.441420469,2.848283347,0.545102563,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1912,0.000148197,-0.012793622,3,-1.075103667,-0.439441947,2.750922406,-0.617703592,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1913,0.000249336,-0.00155648,0.499339054,-0.092742438,0.952555317,2.436856456,-0.601876767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1914,0.000438695,-0.011415485,-0.112812889,-0.383279756,-0.059284768,2.312638829,-0.352749899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1915,0.000494518,0.019273402,-1.221332933,2.873446786,0.593642466,2.318206916,0.029844852,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1916,0.000162148,0.007949635,3,-1.23808529,-0.878854469,2.784412302,-0.617703592,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1917,0.000504844,0.001928558,-0.850749521,0.162771714,0.614341547,2.310159892,2.24711048,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1918,0.000772168,-0.000742151,-0.237245407,1.903525986,-0.545868214,1.886379834,-0.555403749,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1919,0.00037267,0.005747126,-0.401923016,1.253941738,-0.82733173,2.316746536,-0.617703592,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1920,5.65E-05,0.020923199,-0.586203859,0.427866502,-0.537875059,2.848283347,-0.353661039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1921,0.000128465,0.001407518,-0.459204173,-0.473242453,-0.190704482,2.775941578,-0.617703592,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1922,6.43E-05,-0.003137159,0.082582549,-0.48581426,1.302947559,2.848283347,0.285565578,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1923,5.88E-05,0.00548474,0.380362584,-1.098094805,-0.627912119,2.848283347,-1.288832634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1924,0.000164573,-0.01338415,-0.267280617,0.57116134,1.170855246,2.794172295,1.156800725,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1925,0.000113237,-0.035817955,0.015111108,0.844450661,-0.753695318,2.802394213,-1.240698885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1926,0.000219098,0.016170146,-0.810311729,1.90370182,-0.303958421,2.714169755,-0.776622292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1927,0.000119268,0.0079475,0.813077988,-0.049364165,-0.740175969,2.824201521,-1.572125679,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1928,9.06E-05,-0.019694686,0.194588799,-0.703954376,1.486425346,2.847153904,0.905391308,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1929,0.000521481,-0.007742766,-0.6966378,-0.388182873,-0.833954775,2.168761148,1.205447069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1930,0.000104115,0.016177196,-0.18683616,-0.361387415,0.287504263,2.83422163,0.814459053,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1931,6.29E-05,-0.029080093,1.294200836,-0.719023027,0.822678311,2.848283347,-0.16544675,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1932,0.000135484,-0.016431049,0.10641867,-0.896117824,0.801694533,2.7180828,-1.312751621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1933,7.58E-05,-0.029990626,0.499339054,-0.861481824,-0.590708172,2.848283347,-1.165480973,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1934,0.000140793,-0.000549582,0.952754453,-1.188257887,-0.710576258,2.817594017,-0.537724441,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1935,0.000123522,0.02083285,0.499339054,-0.414662825,-0.102763004,2.786507364,-0.743643292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1936,0.000846501,0.001106271,-1.007180186,0.330368152,0.759699014,1.875717918,1.958234041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1937,0.000425391,-0.022195078,-0.308649252,-0.642913402,0.335367868,2.463643566,0.386235874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1938,5.47E-05,0.001583081,-0.834467929,-0.846051552,-0.027191407,2.848283347,0.371415753,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1939,8.95E-05,-0.011496215,0.078721999,-1.209603483,-2.034617092,2.848283347,-1.266762246,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1940,8.54E-05,-0.02012076,0.499339054,0.03347891,-0.548837209,2.848283347,-0.865662083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1941,0.000106481,-0.005113197,0.615370793,-0.062189106,0.555340398,2.841137315,0.291606422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1942,0.000369639,-0.005568373,0.270907171,-0.790992255,0.901263896,2.486091833,0.235753677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1943,0.000105247,-0.005204661,-0.610706267,-0.087393763,-1.324811235,2.834897365,-0.716992139,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1944,9.64E-05,-0.003993039,-0.998658887,0.827089532,0.549880294,2.848283347,0.456225699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1945,0.00019144,0.021457257,3,1.261154254,1.532447309,2.731979198,-0.940299723,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1946,0.000137768,-0.015106127,0.499339054,-1.429618389,-1.536547855,2.696840961,-1.112958838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1947,0.000191102,-0.011415924,-0.180552151,-0.093440798,-0.180546732,2.644006374,-0.617703592,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1948,8.42E-05,-0.001318799,1.684576915,-1.102308188,0.467887229,2.848283347,-0.475198568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1949,0.000330565,-0.003041436,-0.794712755,0.737371012,0.846528136,2.552511245,1.191391453,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1950,6.03E-05,-0.022935757,0.358646826,-0.616030027,0.36213839,2.848283347,0.290478464,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1951,0.000108211,-0.022577608,-0.102351517,-1.190610083,-0.540397942,2.797901563,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1952,0.000636349,0.008700316,0.052478751,0.397778965,0.084865275,1.962975424,-0.284510916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1953,0.000103475,-0.003458435,0.499339054,-0.800002924,-1.134010097,2.788605254,-0.973823277,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1954,0.000319919,-0.012294197,0.499339054,-0.039329678,-2.026279503,2.466923569,-0.798670747,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1955,0.000137287,-0.019234227,1.099612129,-0.032812205,-0.004119418,2.715221527,-0.879845534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1956,0.000202966,-0.010299291,0.528157374,-0.553466264,0.691579899,2.550230426,0.336536769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1957,0.000169192,-0.025563519,0.592664095,-0.452695409,-0.59212912,2.717952742,-1.197550713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1958,0.000109797,0.009257578,-0.693518658,0.855037201,0.712420058,2.823296771,-0.771480054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1959,9.54E-05,-0.003377036,-0.101855067,-0.977731387,0.575496773,2.841945935,1.225950848,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960,0.000180398,-0.007886965,-0.694237204,-0.590026154,0.378606399,2.734594492,1.37730408,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1961,7.77E-05,-0.010613711,0.499339054,-1.08870261,-0.483890444,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1962,0.000435886,0.026681544,-0.582418429,0.217917269,0.411542415,2.184879557,-0.617703592,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1963,8.33E-05,-0.022139316,1.10113414,0.559536384,0.007569728,2.844233257,-0.528514659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1964,0.000125736,-0.009950089,-1.309867561,1.767626132,-0.64471058,2.782303103,0.011841381,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965,0.000139565,-0.007968524,-0.759079421,-1.02462601,-1.163631414,2.734769787,-0.080799104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1966,0.000328593,-0.001109344,-0.059310629,0.345012147,0.018281496,2.496833763,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1967,0.000158145,0.005025611,0.819480557,0.560906563,-0.105019491,2.755426366,-0.718249813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1968,0.000264109,-0.002423028,-0.566584295,0.248847482,0.628707364,2.649986208,1.245320402,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1969,0.000137039,-0.001121848,-1.123075075,0.514522854,0.399929527,2.807294001,1.634152764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1970,4.77E-05,-0.030847561,0.110292284,-1.385736169,-0.378123813,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,0.000774833,-0.019019382,0.499339054,-1.145785658,-0.279792378,1.910627141,-0.054196829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1972,0.000225234,-0.008799584,0.499339054,-1.434870188,-1.338687728,2.613318377,0.549902653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1973,0.000151197,-0.010747856,1.101330107,-0.900304666,-1.314262152,2.703914977,0.739713003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1974,0.00010109,-0.014300956,-0.047294586,-1.252921706,-1.073650278,2.724107871,-0.500134597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1975,6.43E-05,-0.012986008,0.711599086,-0.53659548,0.234756306,2.848283347,0.345579236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1976,9.44E-05,0.013508684,1.901541788,-1.443874221,-0.085377861,2.816533763,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1977,0.000115657,0.000974111,0.754788581,-0.147752302,0.437843949,2.769515024,-1.556628782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1978,3.60E-05,-0.001686514,1.45859756,-1.018286029,0.381173766,2.848283347,-0.617703592,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1979,7.51E-05,-0.010662335,-1.112930516,0.1839083,1.307993325,2.848283347,0.162586769,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1980,3.91E-05,0.004088815,-0.176057975,-0.659796793,0.763116663,2.848283347,-1.215948343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1981,5.08E-05,-0.024927696,0.499339054,-1.204739845,-0.453533234,2.848283347,1.455471604,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,0.000135922,0.019828642,0.020689636,-0.360310183,0.531357121,2.790307315,-0.617703592,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1983,0.00018656,-0.025789157,0.575820404,-0.778750221,0.712797537,2.769772312,-1.744014022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1984,0.000108848,-0.028358035,1.332920651,-1.504012801,0.569880339,2.829511274,-0.25522222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1985,0.000172305,-0.009204753,2.183443596,0.864791017,0.926087287,2.711791959,0.319573527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
